Address; Name; Size
"$067BA";"untere Schwelle f. Erk. Adernschluß u. defekte Sonde mit begrenztem Spannungshub";"1x1"
"$067BC";"Sondenspannungsschwelle für Erkennung fett hinter Kat";"1x1"
"$00073";"Sondenspannung hinter Kat für Erkennung Kat ist mit O2 gefüllt";"1x1"
"$00074";"Sondenspannung hinter Kat für Erkennung Kat ist mit O2 gefüllt, Bank 2";"1x1"
"$00075";"Sondenspannung hinter Kat für Abbruch Kat-Ausräumen";"1x1"
"$00076";"Sondenspannung hinter Kat für Abbruch Kat-Ausräumen Bank2";"1x1"
"$09B6A";"Schwelle für Magerspannung für ungültige Dynamikmessung der Sonde hinter KAT";"1x1"
"$09B6B";"Schwelle für Fettspannung für gültige Dynamikmessung der Sonde hinter KAT";"1x1"
"$09B6C";"Wert für maximale Steigung für Startwert Filter";"1x1"
"$09B6D";"Schwelle für zulässige Steigung der Sondenspannung hinter KAT";"1x1"
"$067BE";"Sondenspannungsschwelle für gemeinsame Sondenmasse offen";"1x1"
"$067B0";"Schwelle für Sondenkurzschluß nach Ubat";"1x1"
"$067B0";"Schwelle für Sondenkurzschluß nach Ubat";"1x1"
"$067C0";"Sondenspannungsschwelle für Erkennung mager hinter Kat";"1x1"
"$067B2";"Schwelle für Sondenkurzschluß nach Masse";"1x1"
"$067B2";"Schwelle für Sondenkurzschluß nach Masse";"1x1"
"$09CC2";"min. erkannte Sondenspannung für Signalausgabe (min. plaus. Wert)";"1x1"
"$09CC2";"min. erkannte Sondenspannung für Signalausgabe (min. plaus. Wert)";"1x1"
"$09CC3";"min. erkannte Sondenspannung für Signalausgabe (max. plaus. Wert)";"1x1"
"$09CC3";"min. erkannte Sondenspannung für Signalausgabe (max. plaus. Wert)";"1x1"
"$09CC4";"min. erkannte Sondenspannung hinter Kat für Signalausgabe (min. plaus. Wert)";"1x1"
"$09CC4";"min. erkannte Sondenspannung hinter Kat für Signalausgabe (min. plaus. Wert)";"1x1"
"$09CC5";"min. erkannte Sondenspannung hinter Kat für Signalausgabe (max. plaus. Wert)";"1x1"
"$09CC5";"min. erkannte Sondenspannung hinter Kat für Signalausgabe (max. plaus. Wert)";"1x1"
"$09CC6";"max. erkannte Sondenspannung für Signalausgabe (min. plaus. Wert)";"1x1"
"$09CC6";"max. erkannte Sondenspannung für Signalausgabe (min. plaus. Wert)";"1x1"
"$09CC7";"max. erkannte Sondenspannung für Signalausgabe (max. plaus. Wert)";"1x1"
"$09CC7";"max. erkannte Sondenspannung für Signalausgabe (max. plaus. Wert)";"1x1"
"$09CC8";"max. erkannte Sondenspannung hinter Kat für Signalausgabe (min. plaus. Wert)";"1x1"
"$09CC8";"max. erkannte Sondenspannung hinter Kat für Signalausgabe (min. plaus. Wert)";"1x1"
"$09CC9";"max. erkannte Sondenspannung hinter Kat für Signalausgabe (max. plaus. Wert)";"1x1"
"$09CC9";"max. erkannte Sondenspannung hinter Kat für Signalausgabe (max. plaus. Wert)";"1x1"
"$0007B";"Regelschwelle für Regelung vor Kat";"1x1"
"$0007B";"Regelschwelle für Regelung vor Kat";"1x1"
"$0007B";"Regelschwelle für Regelung vor Kat";"1x1"
"$067C2";"Schwelle für Sondenbetriebsbereitschaft bei fettem Gemisch (vor KAT)";"1x1"
"$067B4";"Schwelle für Sondenbetriebsbereitschaft hinter KAT bei fettem Gemisch";"1x1"
"$067C4";"Schwelle für Sondenbetriebsbereitschaft bei magerem Gemisch (vor KAT)";"1x1"
"$067B6";"Schwelle für Sondenbetriebsbereitschaft hinter KAT bei magerem Gemisch";"1x1"
"$09CCA";"Regelschwelle für Regelung hinter Kat, DLSSA-Ausgabe umgerechn. Wert";"1x1"
"$09CCA";"Regelschwelle für Regelung hinter Kat, DLSSA-Ausgabe umgerechn. Wert";"1x1"
"$05E06";"Mindest Spannungs-Schwelle für Ri-Messung der Sonde hinter KAT";"1x1"
"$067D2";"Mindest Spannungs-Schwelle für Ri-Messung der Sonde vor KAT";"1x1"
"$05E08";"Obere Spannungs-Schwelle für Ri-Messung der Sonde hinter KAT";"1x1"
"$067D4";"Obere Spannungs-Schwelle für Ri-Messung der Sonde vor KAT";"1x1"
"$05E0A";"Untere Spannungs-Schwelle für Ri-Messung der Sonde hinter KAT";"1x1"
"$067D6";"Untere Spannungs-Schwelle für Ri-Messung der Sonde vor KAT";"1x1"
"$09B6E";"Schwelle für Sondenspannung hinter KAT nach Schub";"1x1"
"$00077";"Sondenspannung vor Kat für Erkennung Magerbedingung Kat-Ausräumen";"1x1"
"$00078";"Sondenspannung vor Kat für Abbruch Kat-Ausräumen, Bank 2";"1x1"
"$0732A";"Vmax-Regler-Abschaltschwelle, variantenkodiert";"1x1"
"$00093";"minimale Fahrzeuggeschwindigkeit für ARA - Funktion";"1x1"
"$02351";"Geschwindigkeitsschwelle für Schlechtwegerkennung";"1x1"
"$06880";"Geschwindigkeit Bereichsgrenze bei Aquaplaningerkennung";"1x1"
"$07392";"obere Plausibilitätsschwelle für Radgeschwindigkeit";"1x1"
"$09B81";"min. vfzg-Schwelle für Diagnose Kupplungsschalter";"1x1"
"$0AD4A";"Geschwindigkeitsschwelle; Fehlererkennung Geschwindigkeitssignal";"1x1"
"$06882";"Maximal zulässige Geschwindigkeit im FGR-Betrieb";"1x1"
"$06882";"Maximal zulässige Geschwindigkeit im FGR-Betrieb";"1x1"
"$06884";"Minimal zulässige Geschwindigkeit im FGR-Betrieb";"1x1"
"$06884";"Minimal zulässige Geschwindigkeit im FGR-Betrieb";"1x1"
"$09C12";"Geschwindigkeitsschwelle für el. Thermostatregelung";"1x1"
"$042FA";"Erkennen Fahren-Stehen";"1x1"
"$0492A";"Init.-Wert für NW-Verstellgeschwindigkeit Richtung früh";"5x1"
"$0424E";"Untergrenze für Verstellgeschwindigkeit (Betrag)";"1x1"
"$04250";"Obergrenze für Verstellgeschwindigkeit (Betrag)";"1x1"
"$04936";"Init.-Wert für NW-Verstellgeschwindigkeit Richtung spät";"5x1"
"$0732C";"Vmax-Hystereseschwelle, variantenkodiert";"1x1"
"$02AA2";"Obere Geschwindigkeitsschwelle für Kompressorabschaltung";"1x1"
"$00195";"Obere vfzg-Hytereseschwelle für KUP-ZW-Eingriffe";"1x1"
"$00196";"Untere vfzg-Hytereseschwelle für KUP-ZW-Eingriffe";"1x1"
"$0236E";"Max. Fahrzeuggeschwindigkeit bei Erkennung 'verstopfte Leitung'";"1x1"
"$0236F";"Minimale Fahrzeuggeschwindigkeit zur Freigabe TANS-Monitor";"1x1"
"$01C9A";"Fahrzeuggeschwindigkeitsschwelle für Leerlaufregelung";"1x1"
"$00197";"Obere vfzg-Hytereseschwelle für LL-ZW-Eingriffe";"1x1"
"$00198";"Untere vfzg-Hytereseschwelle für LL-ZW-Eingriffe";"1x1"
"$069DA";"Maximalwert für vlast_w";"6x1"
"$00199";"Obere vfzg-Hytereseschwelle für LSD-ZW-Eingriffe";"1x1"
"$0019A";"Untere vfzg-Hytereseschwelle für LSD-ZW-Eingriffe";"1x1"
"$02370";"Maximale Fahrzeuggeschwindigkeit DLDP aktiv";"1x1"
"$0732E";"Vmax-Begrenzungswert (Linie mit 16 Varianten)";"1x1"
"$01EE3";"P-Glied bei VMAX-Regelung";"1x1"
"$0A690";"minimale Fahrzeuggeschwindigkeit für Ansteuerung AKR";"1x1"
"$07352";"";"1x1"
"$07CA4";"Minimalgeschwindigkeit für FGR-Betrieb in der Funktionsüberwachung";"1x1"
"$06886";"Maximal zulässige Sollgeschwindigkeit für FGR";"1x1"
"$06886";"Maximal zulässige Sollgeschwindigkeit für FGR";"1x1"
"$06888";"Minimal zulässige Sollgeschwindigkeit für FGR";"1x1"
"$06888";"Minimal zulässige Sollgeschwindigkeit für FGR";"1x1"
"$042FC";"Untere Schwelle vroh_w für FGR-Abschaltung über vfzg_w = 0";"1x1"
"$0001D";"Geschwindigkeitsschwelle für SA-Drehzahlanhebung";"1x1"
"$097A3";"Schwelle Fahrzeuggeschwindigkeit für SLS ein";"1x1"
"$09CE0";"Schwelle Fahrzeuggeschwindigkeit für Bestimmung Umgebungstemperatur";"1x1"
"$09AAF";"Schwelle Fahrzeuggeschwindigkeit für TANS -> Umgebungstemperatur";"1x1"
"$07330";"Vmax-Vorhaltschwelle, variantenkodiert";"1x1"
"$07C9C";"Wartezeit für Reset-Tastverhältnis aus der Funktionsüberwachung";"1x1"
"$0A151";"DK-Winkel-Schwelle für Gemischadaption aktiv";"10x1"
"$042C4";"Schwelle zur DK-Bewegungserkennung (I-Klein)";"1x1"
"$0907D";"min. Schwelle Freigabe der mult. Adaption";"4x1"
"$09086";"max. Schwelle Freigabe der multi. Adaption";"4x1"
"$06852";"Abschaltschwelle DK-Istwert für DV-E-Rückstellfederprüfung";"1x1"
"$06854";"Prüfschwelle DK-Istwert für DV-E-Rückstellfederprüfung";"1x1"
"$0908F";"min. Schwelle Freigabe der addi. Adaption";"4x1"
"$06856";"oberer erlaubter Istwert für NLP-Stellung";"1x1"
"$06858";"unterer erlaubter Istwert für NLP-Stellung";"1x1"
"$042C6";"zulässige DK-Winkel-Toleranz des NLP";"1x1"
"$00130";"Haftreibungsanteil der DK für I-Klein";"1x1"
"$04016";"Drosselklappensollwert für Applikationszwecke";"1x1"
"$0685A";"DK-Sollwert für DV-E-Rückstellfederprüfung";"1x1"
"$042C8";"Schwelle zur Stationaritätserkennung (verstärkter Bereich)";"1x1"
"$042CA";"Schwelle zur Stationaritätserkennung (unverstärkter Bereich)";"1x1"
"$0685C";"DK-Winkel-Schwelle für temporäre UMA-Adaption";"1x1"
"$0A6BE";"KL Drosselklappenwinkel, ab der keine Drosselung mehr erfolgt";"12x1"
"$01DBA";"Drosselklappenwinkelschwelle für Vollasterkennung";"14x1"
"$09D99";"Winkel Einspritzabbruch";"6x1"
"$09DA8";"Vorlagerungswinkel - Korrektur";"8x1"
"$09DB9";"Vorlagerunswinkel-Korrektur im Start";"8x1"
"$09DB9";"Vorlagerunswinkel-Korrektur im Start";"8x1"
"$09DC6";"Winkel Einspritzende im Start";"4x1"
"$09DC6";"Winkel Einspritzende im Start";"4x1"
"$04004";"Winkelgrenze Einspritzende für sim. Startauslösungen";"1x1"
"$09DD3";"Winkel Einspritzende bei Vollast";"8x1"
"$04003";"Winkel Einlaß-schließt vor SW-Bezugsmarke (tR)";"1x1"
"$04005";"Offsetwinkel Einspritzung für Schnellstart";"1x1"
"$05DA6";"Kraftstoffwandfilmkennlinie";"26x1"
"$0429E";"Ansaugluft Korrekturzündwinkel";"3x1"
"$06B13";"Zündwinkelgrenzkennlinie für Klopfschutz-Einspritzung bei Vollast";"16x1"
"$02371";"Anzahl Wiederholungen Leckprüfung bis zum endgültigen Abbruch";"1x1"
"$09AB0";"Faktor für Wärmemengenkorrektur bei Katheizen für Taupunktende";"1x1"
"$09AB1";"Faktor für Wärmemengenkorrektur bei Katheizen für Taupunktende Bank2";"1x1"
"$0AA64";"Minimalwert der individuelle NW-Spätanschlagsadaption";"1x1"
"$0B838";"max. Adaptionsgrenze";"1x1"
"$0AA66";"Maximalwert der individuellen NW-Spätanschlagsadaption";"1x1"
"$00027";"Winkel Auslaßventil schließt am NW-Anschlag";"1x1"
"$042D4";"Untere Begrenzung Adaption NW-Spätanschlag (Richtung früh)";"1x1"
"$042D6";"Obere Begrenzung Adaption NW-Spätanschlag (Richtung spät)";"1x1"
"$00028";"Winkel Einlaßventil öffnet am NW-Anschlag";"1x1"
"$026F9";"min. Sollwinkelbegrenzung bei Fehler Geschwindigkeitssignal";"1x1"
"$042D8";"Untere Grenze für NW-Stellung";"1x1"
"$042DA";"Obere Grenze für NW-Stellung";"1x1"
"$0A6FD";"Korrekturwinkel Nockenwelle über Motortemperatur";"4x1"
"$0A708";"Korrekturwinkel Nockenwelle über Drehzahl";"5x1"
"$026FA";"minimaler Nockenwellensollwinkel";"1x1"
"$026FB";"maximaler Nockenwellensollwinkel";"1x1"
"$02709";"Sollwinkel für Nockenwelle abhängig von Fahrzeuggeschwindigkeit";"12x1"
"$02726";"Sollwinkel für Nockenwelle in der Vollast";"16x1"
"$0900B";"Phasengang";"8x1"
"$0014D";"Maximal zulässiger Fahrpedalwert im PWG-Notfahren";"1x1"
"$04252";"Schwelle Nockenwellenwinkel (Unempfindlichkeitsbereich)";"1x1"
"$04252";"Schwelle Nockenwellenwinkel (Unempfindlichkeitsbereich)";"1x1"
"$04254";"Schwelle NW-Winkel f. Adaption Verstellgeschw. und Halte-TV (früh)";"1x1"
"$04256";"Schwelle NW-Winkel f. Adaption Verstellgeschw. und Halte-TV";"1x1"
"$09073";"Toleranzwinkel für Sollwinkelgleichheit";"1x1"
"$02372";"Max. Anzahl Wiederholversuche Clamped Tube Check";"1x1"
"$02373";"Max. Anzahl Wiederholversuche Reed-Switch Close to Open Check";"1x1"
"$02374";"maximale Anzahl Pumphübe mit überschrittener Lastschwelle";"1x1"
"$01121";"Zylinderabschaltmaske für CIFI aus ZAS";"1x1"
"$0AC2A";"Zeitkonstante fuer Abgastemperaturmodell";"7x1"
"$0AC38";"Zeitkonstante fuer Abgastemperaturmodell Bank2";"7x1"
"$0AC46";"Zeitkonstante fuer Katalysatortemperaturmodell - Kat-Temperatur";"7x1"
"$0AC54";"Zeitkonstante fuer Katalysatortemperaturmodell - Kat-Temperatur Bank2";"7x1"
"$0AC62";"Zeitkonstante fuer Abgastemperaturmodell - Rohrwandtemperatur";"7x1"
"$0AC70";"Zeitkonstante fuer Abgastemperaturmodell - Rohrwandtemperatur Bank2";"7x1"
"$09389";"Abregelfaktor L-Speicher (tmot) BA";"7x1"
"$01EE4";"Zeitkonstante für Beschleunigungsfilter";"1x1"
"$09C99";"Zeitkonstante für Brennraumtempmodell";"1x1"
"$09698";"Integrationsgeschwindigkeit Beladungsfaktor";"6x1"
"$0014E";"Zählerstand für Fehlereintrag Bewegungserkennung";"1x1"
"$0427A";"Abregelfaktor Tiefpaß für Adaption Regelhub von fr";"1x1"
"$01AD4";"Zündungszahl Abregelung Bereich 1";"1x1"
"$01AD5";"Zündungszahl Abregelung Bereich 2";"1x1"
"$01A01";"Filterzeitkonstante der Differenzierer für Signalamplitude";"1x1"
"$01A02";"Zeitkonstante Betrags-Filter für Signalamplitude";"1x1"
"$01A03";"Zeitkonstante Tiefpaß, Regellagendifferenz";"1x1"
"$01A04";"Zeitkonstante der Differenzierer für FR-Wechselanteil";"1x1"
"$01A05";"Zeitkonstante für Gasvermischungsvorgang vor Katalysator";"1x1"
"$09CB3";"Zeitkonstante für Filterung von pu und fho in GGDSU";"1x1"
"$09B88";"Fehlerzähler für Bremsschalter-Unplausibilitäten";"1x1"
"$0046A";"Tiefpaßfilterzeitkonstante für etabas_w";"12x1"
"$0AA18";"Rampensteilheit für Veränderung Motorwirkungsgrad durch Tankentlüftung";"1x1"
"$0A3D9";"Zeitkonstante für Übergang auf Lambda-Abgas-Vorgabe";"1x1"
"$097A4";"Zeitkonstante Gemischanteil Sekundärluft";"1x1"
"$0008B";"Zeitkonstante für Filterung Verlustmoment";"1x1"
"$00083";"Zeitkonstante für Filterung des Geschwindigkeitssignals";"1x1"
"$05E0C";"Abschwächungsfaktor für Innenwiderstand Ri-Nernst-Filter hinter KAT";"1x1"
"$067D8";"Abschwächungsfaktor für Innenwiderstand Ri-Nernst-Filter vor KAT";"1x1"
"$09CED";"Zeitkonstante für frm-Filter (short test)";"1x1"
"$00164";"Zeitkonstante für Filter Periodendauer der Sonde vor Katalysator";"1x1"
"$042FE";"Zeitkonstante für Filterung des Geschwindigkeitssignals";"1x1"
"$0678E";"Zähler-Inkrementierung je Lückenkorrektur bei BM-Überprüfung";"1x1"
"$06790";"Zähler-Inkrementierung nach Verlust der Bezugsmarke";"1x1"
"$0044B";"gangabhängige I-Steigung für NMAX-Regelung";"7x1"
"$01EE5";"I-Steigung für VMAX-Regelung";"1x1"
"$0ACB0";"Filterzeitkonst.für Nachbildung Dynamik der Keramiktemp. aus Abgastemp. h.Kat";"1x1"
"$0ACB2";"Filterzeitkonst.für Nachbildung Dynamik der Keramiktemp. aus Abgastemp. v.Kat";"1x1"
"$0B52E";"Zeitkonstante für Adaption des Verlustmoments Fahrstufe und Kompressor ein";"1x1"
"$0B530";"Zeitkonstante für Adaption des Verlustmoments Fahrstufe ein";"1x1"
"$0B532";"Zeitkonstante für Adaption des Verlustmoments Klimakompressor ein";"1x1"
"$0B534";"Zeitkonstante für Adaption des Verlustmoments ohne Last";"1x1"
"$0D126";"Zeitkonstante für frao-Integrator, f(Anzahl Starts mit Ölverdünnung)";"3x1"
"$0D134";"Zeitkonstante für frau-Integrator, f(Anzahl Stats mit Ölverdünnung)";"3x1"
"$0AA1A";"Zeitkonstante gefilteter Faktor Beladung Spülstrom bei Tankentlüftung";"1x1"
"$0AD4C";"Filterzeitkonstante für Batteriespannung";"1x1"
"$0A29A";"Zeitkonstante für Abbruch-Tiefpass Katheizen";"1x1"
"$06CF4";"Zeitkonstante Lambda-Motor-Soll bei Katheizen";"1x1"
"$06CF6";"Zeitkonstante Lambda-Motor-Soll für Fzg. ohne Kat";"1x1"
"$06CDA";"Zeitkonstante Filterung lamnswl_w";"1x1"
"$06D2E";"Zeitkonstante für die Abregelung des D-Anteils";"1x1"
"$06D30";"Zeitkonstante zum Abregeln des D-Zündungsanteils";"1x1"
"$01D6D";"Zeitkonstante Klimakompressor-Lastabregelung";"1x1"
"$01DA7";"Zeitkonstante Drehmomentaufnahme des Wandlers";"1x1"
"$05C5C";"Zeitkonstante schnelle Massenstromadaption";"8x1"
"$01CEF";"Zeitkonstante für Solldrehzahl bei Umschaltung";"1x1"
"$0ACB4";"Filter für Nachbildung Dynamik der Sondenkeramiktemp.aus el.Heizleistung h.Kat";"1x1"
"$0ACB6";"Filter für Nachbildung Dynamik der Sondenkeramiktemp.aus el.Heizleistung v.Kat";"1x1"
"$0D142";"Integrationsgeschwindigkeit Integrator rkat, f(abo)";"3x1"
"$0A992";"Integrationsgeschwindigkeit Integrator rkaz";"1x1"
"$097A5";"Zeitkonstante Runterlauf Sekundärluftgebläse";"1x1"
"$097A6";"Zeitkonstante Hochlauf Sekundärluftgebläse";"1x1"
"$097A7";"Zeitkonstante Ausräumen der Sekundärluft nach Ventil schließen";"1x1"
"$097A8";"Zeitkonstante Einbringen der Sekundärluft nach Ventil öffnen";"1x1"
"$0B0B4";"Zeitkonstante für Motorabkühlung";"4x1"
"$01A06";"Zeitkonstante Tiefpaß, rl-Filterung";"1x1"
"$096D7";"DLR, Zeitkonstante für Filterung von Ubatt";"1x1"
"$067F6";"Zeitkonstante Filterung Differenz nmot zu vfzg -Quotient";"1x1"
"$00131";"Zeitkonstante für Prädiktion DK-Winkel aus Sollwert";"1x1"
"$0493C";"Zeitkonstante für die Filterung von wnwue";"1x1"
"$01B01";"Zeitkonstante Korrekturfaktor Nockenwellenumschaltung";"1x1"
"$075EE";"Zeitkonstante für Abregelung der dyn. Sollwertanhebung (dlasohkab) rin der LRHK";"1x1"
"$07602";"Zeitkonstante für PT1-Filter des Pseudo-Lambda hinter Kat";"8x1"
"$07624";"Zeitkonstante für PT1-Filter des Pseudo-Lambda hinter Kat, Bank 2";"8x1"
"$01D6B";"Filterzeitkonstante für die Nachführung der Integratorgrenzen";"1x1"
"$0A976";"Zeitkonstante zum Aufregeln des tmst abhängigen Gewichtungsfaktor FFRITMS";"1x1"
"$0A636";"Luftmassendurchsatz abhängige Zeitkonstante für Lambdaregler hinter Katalysator";"8x1"
"$0A63E";"Luftmassendurchsatz abhängige Zeitkonstante für Lambdaregler h. Kat. Bank 2";"8x1"
"$07314";"Zeitkonstante PT2-Filter Lastschlagdämpfung bei hohem Kupplungsmoment";"1x1"
"$00015";"Zeitkonstante für Filterung Laufunruhe-Testgröße";"1x1"
"$06E6C";"Zeitkonstante zur Abrgelung des Nachstart-Momentenoffset";"1x1"
"$07318";"Zeitkonstante für Faktor gangabh. Momentenbegrenzung";"1x1"
"$00085";"Zeitkonstante mlroh-Tiefpaß bei Diagnose HFM/HLM";"1x1"
"$073A4";"Zeitkonstante Überwachung Verlustmoment";"1x1"
"$05EE0";"Zeitkonstante für Drehzahlgradient AR";"1x1"
"$0400A";"Zeitkonstante für Drehzahlgradient-Filter";"1x1"
"$0731A";"Zeitkonstante Tiefpaß für Drehzahlgradient";"1x1"
"$0425E";"Zeitkonstante Tiefpaß für Drehzahlgradient";"1x1"
"$02A6B";"Anzahl Zündung=ein ohne Erreichen von Startende für kein EKP-Vorlauf";"1x1"
"$01CF0";"Zeitkonstante für Solldrehzahlabregelung";"6x1"
"$0A425";"Zeitkonstante für Mindestsolldrehzahl bei Unterspannung";"1x1"
"$073A6";"Zeitkonstante Drehzahlfilterung bei TEV-Diagnose";"1x1"
"$0055C";"Zeitkonstante der Verstelleinheit";"5x1"
"$0AECE";"Zeitkonstante Temperaturdynamik bei AGR Auf- Abschaltung";"1x1"
"$0AED0";"Zeitkonstante Motortemperatur für Brennraumtempmodell";"1x1"
"$019D3";"Anzahl Zähne während der Starterkennung";"1x1"
"$019D3";"Anzahl Zähne während der Starterkennung";"1x1"
"$00065";"Abregelfaktor Kurzzeitanteil";"1x1"
"$05DDA";"Abregelzeitkonstante ÜK-Faktor im Nachstart";"1x1"
"$09398";"Abregelfaktor L-Speicher (tmot) VA";"7x1"
"$00020";"Zeitkonstante Tiefpaßfilterung bei Saugrohrklappendynamik";"1x1"
"$00014";"Applikationsschnittstelle Zündwinkelverstellung";"1x1"
"$07A6E";"Fehlertoleranzzeit der Zündwinkelüberwachung in der Funktionsüberw.";"1x1"
"$06A1A";"1. Zeitkonstante Dk-Modell";"1x1"
"$06A1C";"2. Zeitkonstante Dk-Modell";"1x1"
"$07A6F";"Zylinderzahl für die Zündwinkelüberwachung in der Funktionsüberw.";"1x1"
"$0003D";"Zylinderzuordnung für maximale Referenzpegelbegrenzung Klopfregelung";"1x1"
"$09DE4";"Umschaltschwelle Vorlagerungswinkel";"8x1"
"$0AA68";"Zeitkonstante für Abregelung ZW-Begrenzung im Nachstart";"1x1"
"$03F00";"";"1x1"
"$03F01";"";"1x1"
"$03F01";"";"1x1"
"$03F02";"";"1x1"
"$03F02";"";"1x1"
"$03F40";"";"1x1"
"$03F40";"";"1x1"
"$03F42";"";"1x1"
"$03F42";"";"1x1"
"$03F44";"";"1x1"
"$03F44";"";"1x1"
"$03F46";"";"1x1"
"$03F46";"";"1x1"
"$03F48";"";"1x1"
"$03F48";"";"1x1"
"$03F4A";"";"1x1"
"$03F4A";"";"1x1"
"$03F03";"";"1x1"
"$03F04";"";"1x1"
"$03F04";"";"1x1"
"$03F05";"";"1x1"
"$03F05";"";"1x1"
"$03F06";"";"1x1"
"$03F06";"";"1x1"
"$03F07";"";"1x1"
"$03F07";"";"1x1"
"$03F4C";"";"1x1"
"$03F4C";"";"1x1"
"$03F4E";"";"1x1"
"$03F4E";"";"1x1"
"$03F50";"";"1x1"
"$03F08";"";"1x1"
"$03F08";"";"1x1"
"$03F09";"";"1x1"
"$03F09";"";"1x1"
"$03F0A";"";"1x1"
"$03F0A";"";"1x1"
"$03F0B";"";"1x1"
"$03F0B";"";"1x1"
"$03F0C";"";"1x1"
"$03F0C";"";"1x1"
"$03F0C";"";"1x1"
"$03F0C";"";"1x1"
"$03F0C";"";"1x1"
"$03F0D";"";"1x1"
"$03F0D";"";"1x1"
"$03F0E";"";"1x1"
"$03F0E";"";"1x1"
"$03F0E";"";"1x1"
"$03F0E";"";"1x1"
"$03F0E";"";"1x1"
"$03F0F";"";"1x1"
"$03F0F";"";"1x1"
"$03F10";"";"1x1"
"$03F10";"";"1x1"
"$03F10";"";"1x1"
"$03F10";"";"1x1"
"$03F10";"";"1x1"
"$03F10";"";"1x1"
"$03F10";"";"1x1"
"$03F10";"";"1x1"
"$03F10";"";"1x1"
"$03F10";"";"1x1"
"$03F11";"";"1x1"
"$03F11";"";"1x1"
"$03F11";"";"1x1"
"$03F12";"";"1x1"
"$03F13";"";"1x1"
"$03F13";"";"1x1"
"$03F13";"";"1x1"
"$03F14";"";"1x1"
"$03F14";"";"1x1"
"$03F15";"";"1x1"
"$03F15";"";"1x1"
"$03F16";"";"1x1"
"$03F16";"";"1x1"
"$03F17";"";"1x1"
"$03F17";"";"1x1"
"$03F18";"";"1x1"
"$03F18";"";"1x1"
"$03F19";"";"1x1"
"$03F19";"";"1x1"
"$03F19";"";"1x1"
"$03F19";"";"1x1"
"$03F19";"";"1x1"
"$03F19";"";"1x1"
"$03F19";"";"1x1"
"$03F19";"";"1x1"
"$03F1A";"";"1x1"
"$0173C";"Map ""Bosch 8""";"18x18"
"$0144A";"Map ""Bosch 8""";"22x29"
"$01426";"Map ""Bosch 8""";"8x6"
"$02847";"Map ""Bosch 8""";"14x13"
"$001F5";"Map ""Bosch 8""";"3x14"
"$06192";"Map ""Bosch 8""";"2x2"
"$00DB0";"Map ""Bosch 8""";"22x14"
"$001F5";"Map ""Bosch 8""";"3x11"
"$013AD";"Map ""Bosch 8""";"12x7"
"$0116F";"Map ""Bosch 8""";"28x15"
"$01194";"Map ""Bosch 8""";"17x8"
"$01428";"Map ""Bosch 8""";"9x22"
"$0036E";"Map ""Bosch 8""";"19x23"
"$01456";"Map ""Bosch 8""";"27x20"
"$01448";"Map ""Bosch 8""";"21x14"
"$0143F";"Map ""Bosch 8""";"16x11"
"$00129";"Map ""Bosch 8""";"10x10"
"$0053C";"Map ""Bosch 8""";"19x31"
"$0053A";"Map ""Bosch 8""";"21x32"
"$0053B";"Map ""Bosch 8""";"21x32"
"$0053B";"Map ""Bosch 8""";"20x32"
"$0053C";"Map ""Bosch 8""";"20x32"
"$01747";"Map ""Bosch 8""";"18x26"
"$0175B";"Map ""Bosch 8""";"18x26"
"$0053C";"Map ""Bosch 8""";"20x31"
"$0053E";"Map ""Bosch 8""";"18x30"
"$099C5";"Map ""Bosch 8""";"30x10"
"$06474";"Map ""Bosch 8""";"6x6"
"$0641C";"Map ""Bosch 8""";"4x4"
"$00C2C";"Map ""Bosch 8""";"24x2"
"$0960D";"Map ""Bosch 8""";"5x4"
"$01431";"Map ""Bosch 8""";"20x25"
"$039FC";"Map ""Bosch 8""";"22x14"
"$00A76";"Map ""Bosch III 16/8""";"5x6"
"$02846";"Map ""Bosch III 16/8""";"8x7"
"$045CC";"Map ""Bosch II 16""";"16x16"
"$0483E";"Map ""Bosch II 16""";"6x16"
"$0576E";"Map ""Bosch II 16""";"6x16"
"$06904";"Map ""Bosch II 16""";"8x6"
"$06D7C";"Map ""Bosch II 16""";"12x10"
"$06FFC";"Map ""Bosch II 16""";"6x16"
"$070EC";"Map ""Bosch II 16""";"6x16"
"$071E0";"Map ""Bosch II 16""";"8x16"
"$0814E";"Map ""Bosch II 16""";"6x4"
"$0B2FA";"Map ""Bosch II 16""";"8x8"
